step,fitness,genome
0,-7.971002125561593,[-1.78709502 -9.66366699]
0,-2.4297419416853003,[7.81818683 7.64927773]
0,-0.589003169037513,[-9.72886919 -1.80211069]
0,-9.345806553480681,[-8.08744946  6.65834501]
0,-3.958709088714235,[-8.78106681  2.82795772]
0,-1.3044536555200696,[5.47912025 2.39488105]
0,-0.8594107232961483,[9.27671998 0.60714364]
0,-18.632297014558684,[8.20907019 9.47538609]
0,-4.886368527243851,[-7.19244117 -7.11700886]
0,-1.8363588765492032,[7.52392596 5.0137292 ]
0,-0.6855131165611796,[-0.61192481 -0.90089726]
0,-1.3044536555200696,[5.47912025 2.39488105]
0,-4.766395069632323,[ 2.36117769 -9.06147621]
0,-1.8475889835057935,[ 4.30266201 -3.16710302]
0,-0.8515567499131937,[-3.90856045 -0.29087734]
0,-4.522299761769482,[6.77412243 8.73681663]
0,-1.3826142508515895,[-4.54341403  4.14378844]
0,-0.5824481197808711,[-0.5810654 -3.3398778]
0,-1.573673085557363,[8.58835069 1.92817736]
0,-1.1055290433278753,[5.21021209 2.1737292 ]
0,-0.16453321512230523,[1.03385117 1.70403933]
0,-3.958709088714235,[-8.78106681  2.82795772]
0,-1.7476166623744331,[-0.80373761 -6.00089993]
0,-0.5585468683333343,[-0.55912073  3.59462042]
0,-2.9953673499608504,[ 1.74879948 -6.44819454]
0,-10.439728996373981,[5.18762235 9.70015028]
0,-3.996804662447091,[ 4.67089019 -6.01241344]
0,-0.27180594841300054,[0.52392596 5.0137292 ]
0,-4.766395069632323,[ 2.36117769 -9.06147621]
0,-0.3943733078502006,[6.69597603 1.86747571]
0,-1.0889120982671001,[ 9.29447875 -3.17661591]
0,-4.766395069632323,[ 2.36117769 -9.06147621]
0,-0.8515567499131937,[-3.90856045 -0.29087734]
0,-3.518491307237862,[7.45074014 0.24901661]
0,-1.3669250306737137,[8.58835069 4.92817736]
0,-10.439728996373981,[5.18762235 9.70015028]
0,-1.614449279231395,[ 4.74457928 -0.25517635]
0,-4.408629562718366,[ 7.19160257 -8.32932597]
0,-6.972906865576232,[-7.88693562 -7.1612305 ]
0,-4.522299761769482,[6.77412243 8.73681663]
0,-10.439728996373981,[5.18762235 9.70015028]
0,-2.9953673499608504,[ 1.74879948 -6.44819454]
0,-0.4349486410833432,[3.0168881  6.44405512]
0,-1.614449279231395,[ 4.74457928 -0.25517635]
0,-0.3659999855603652,[ 0.36753899 -1.01425922]
0,-1.0464527120247151,[ 6.11000189 -6.35654216]
0,-4.766395069632323,[ 2.36117769 -9.06147621]
0,-1.2030467500128674,[-7.77501303 -1.30073164]
0,-0.06164601401189043,[3.0168881  4.92817736]
0,-8.220816797742021,[8.58835069 6.44405512]
0,-3.081664598280886,[ 3.48381254 -9.49704435]
0,-6.972906865576232,[-7.88693562 -7.1612305 ]
0,-4.886368527243851,[-7.19244117 -7.11700886]
